Reporting Range=["Quarterly"],Select year=["2025"],Select quarter=["1"],Brand=["NEWELEVEN"]
"ASIN Title",ASIN,Category,"Impressions: Impressions","Impressions: Rating (Median)","Impressions: Price (Median)","Impressions: Same Day Shipping Speed","Impressions: 1D Shipping Speed","Impressions: 2D Shipping Speed","Clicks: Clicks","Clicks: Click Rate (CTR)","Clicks: Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Cart Adds","Cart Adds: Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Purchases","Purchases: Search Traffic Sales","Purchases: Conversion Rate %","Purchases: Rating (Median)","Purchases: Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"NewEleven Personalized Monogrammed Gifts For Women – Customized Birthday Gifts For Women, Friends, Girls - Galentines Gifts For Her R - 16 Oz Coffee Glass","B0CQK5D45V","Kitchen","433",,"9.99","2","50","160","2","0.46","9.99","0","0","0","1","9.99","0","0","0","0","0.0","0.0",,,"0","0","0","2025-03-31"
"NewEleven Personalized Monogrammed Gifts For Women – Customized Birthday Gifts For Women, Friends, Girls - Galentines Gifts For Her N - 16 Oz Coffee Glass","B0CQK5GYMJ","Kitchen","111",,"19.99","2","24","45","1","0.9","28.49","0","0","1","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-03-31"
"NewEleven Personalized Monogrammed Gifts For Women – Customized Birthday Gifts For Women, Friends, Girls - Galentines Gifts For Her K - 16 Oz Coffee Glass","B0CQK5M4FJ","Kitchen","462",,"9.99","1","36","107","5","1.08","9.99","0","0","2","1","9.99","0","0","1","0","0.0","0.0",,,"0","0","0","2025-03-31"
"NewEleven Personalized Monogrammed Gifts For Women – Customized Birthday Gifts For Women, Friends, Girls - Galentines Gifts For Her T - 16 Oz Coffee Glass","B0CQK5PVTV","Kitchen","186",,"9.99","0","5","34","2","1.08","9.99","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-03-31"
"NewEleven Personalized Monogrammed Gifts For Women – Customized Birthday Gifts For Women, Friends, Girls - Galentines Gifts For Her D - 16 Oz Coffee Glass","B0CQK5V9G1","Kitchen","91",,"9.99","0","15","41","2","2.2","9.99","0","0","1","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-03-31"
"NewEleven Personalized Monogrammed Gifts For Women – Customized Birthday Gifts For Women, Friends, Girls - Birthday Gifts For Her S - 16 Oz Coffee Glass","B0CQK626Z6","Kitchen","432",,"9.99","1","65","106","6","1.39","9.99","0","0","1","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-03-31"
"NewEleven Personalized Monogrammed Gifts For Women – Customized Birthday Gifts For Women, Friends, Girls - Galentines Gifts For Her B - 16 Oz Coffee Glass","B0CQK6DPGH","Kitchen","162",,"9.99","0","18","51","1","0.62","4.99","0","0","1","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-03-31"
"NewEleven Fathers Day Gift For Men, Birthday Gifts For Men, Funny Gifts For Dad, Husband, Grandpa, Uncle, Old Man - Present For Dad From Daughter, Son – 20 Oz Tumbler","B0CRDBWL19","Kitchen","3605",,"17.98","25","711","1509","26","0.72","17.98","0","8","10","9","17.98","0","5","3","4","71.92","15.38",,"17.98","0","3","1","2025-03-31"
"NEWELEVEN 40th Birthday Gifts For Women Men - 40th Birthday Decorations For Men Women - 1985 Gifts For Men Women Turning 40-40-Year-Old Gifts For Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0CRDCNJ39","Kitchen","1920",,"11.99","22","248","616","16","0.83","11.99","1","3","3","2","11.99","0","0","1","0","0.0","0.0",,,"0","0","0","2025-03-31"
"NewEleven Fathers Day Gift For Him - Birthday Gifts For Men, Funny Gift For Dad, Husband, Grandpa, Uncle, Old Men - Cool Gifts For Dad From Daughter, Son – 20 Oz Tumbler","B0CRDFWF44","Kitchen","39571",,"17.98","2018","18958","10580","208","0.53","17.98","20","86","61","80","17.98","7","32","25","25","476.78","12.02",,"17.98","3","12","8","2025-03-31"
"NewEleven Gift For Friends, Bestie - Birthday Gifts for Women Friendship - Unique Friendship Gifts For Women, Friend, Bestie, Bff, Soul Sister, Work Bestie - 16 Oz Coffee Glass","B0CRKQR2KF","Kitchen","128081",,"16.98","12896","73930","25479","2282","1.78","14.98","253","1323","441","580","14.98","62","351","112","139","2337.96","6.09",,"14.98","17","94","24","2025-03-31"
"NewEleven Mothers Day Gifts For Grandma - Grandmother Birthday Gifts, Gift for Grandma From Granddaughter Grandson - Presents For Nana, Gigi, Mimi, Grammy, New Grandmother - 20 Oz Tumbler","B0CRKR75LJ","Kitchen","8675",,"14.98","80","2273","3248","96","1.11","14.98","1","25","38","32","14.98","1","5","14","8","138.82","8.33",,"14.98","1","2","2","2025-03-31"
"NewEleven Mothers Day Gifts For Wife - Romantic Gift For Women, Wife - Birthday Gift Ideas For Wife From Husband - 16 Oz Coffee Glass","B0CRKRWNGZ","Kitchen","28554",,"6.99","294","5761","10886","346","1.21","6.99","2","66","146","149","6.99","0","28","67","59","445.41","17.05",,"6.99","0","12","29","2025-03-31"
"NewEleven Fathers Day Gift For Grandpa - Grandpa Birthday Gifts From Granddaughter, Grandson - Unique Birthday Present Ideas For Grandfather, Promoted To Grandfather - 20 Oz Tumbler Navy","B0CRKT6RVB","Kitchen","12448",,"18.98","76","2270","5363","133","1.07","18.98","1","27","53","51","18.98","0","8","17","19","360.62","14.29",,"18.98","0","4","8","2025-03-31"
"NEWELEVEN Christmas Gifts For Dad, Men - Funny Birthday Gifts For Dad, Husband - Present Idea For Father, New Dad, Papa, Bonus Dad, Husband, Uncle, Guy From Daughter, Son, Kids, Wife - 20 Oz Tumbler","B0CRKZBFDF","Kitchen","540",,"27.98","0","16","156","1","0.19","27.98","0","0","0","1","27.98","0","0","0","1","27.98","100.0",,"27.98","0","0","0","2025-03-31"
"NewEleven Mothers Day Gifts For Mom, New Mother - Gifts For a Mom of Boys, Pregnant Mother, Expecting Momomy, Mama, Moms To Be, Mommy To Be - 16 Oz Coffee Glass","B0CRVTN11L","Kitchen","1386193",,"17.98","98238","810995","299832","13606","0.98","17.98","994","8164","2854","7566","17.98","565","4651","1536","1336","24074.66","9.82",,"17.98","89","931","208","2025-03-31"
"NEWELEVEN Christmas Gifts For Brother From Sister, Brother - Gifts For Brother - Best Birthday Gifts For Men, Brother, Big Brother, Little Brother, Siblings, Brother In Law - 20 Oz Tumbler Navy","B0CSPCS8SF","Kitchen","160",,"19.98","0","1","27","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-03-31"
"NewEleven Gifts For Women, Men - Inspirational Gift, Thank You, Appreciation, Congratulation Gifts For Women, Men, Friend, Nurse, Teacher, Boss, Coworker – 20 Oz Tumbler","B0CSPJ6QVP","Kitchen","10154",,"15.98","99","2271","4275","70","0.69","15.98","1","20","21","10","15.98","1","4","2","2","31.56","2.86",,"13.58","0","2","0","2025-03-31"
"NewEleven Birthday Gifts For Women - Funny Gag Gifts Ideas For Mom, Grandma, Wife, Her, Sister, Coworker - 40th 50th 60th 70th 80th Birthday Gifts For Women – 20 Oz Tumbler","B0CT8JTMF8","Kitchen","5968",,"14.98","98","2340","2225","20","0.34","14.98","0","8","10","7","14.98","0","1","6","3","45.94","15.0",,"14.98","0","0","3","2025-03-31"
"NewEleven 80th Birthday Gifts For Men Women - 1944 80th Birthday Decorations - Gifts For Men Women Turning 80-80 Year Old Gifts For Man, Woman - 20 Oz Tumbler","B0CT8N6CSJ","Kitchen","4284",,"19.98","10","686","1811","32","0.75","19.98","0","2","15","1","19.98","0","0","0","0","0.0","0.0",,,"0","0","0","2025-03-31"
"NEWELEVEN 70th Birthday Gifts For Men Women - 1954 70th Birthday Decorations For Men Women - Gifts For Men Women Turning 70-70 Year Old Gifts For Men, Women - 20 Oz Tumbler","B0CT8NQBN5","Kitchen","13904",,"14.98","112","1683","3934","148","1.06","14.98","1","19","40","46","14.98","0","9","14","12","179.76","8.11",,"14.98","0","2","3","2025-03-31"
"NEWELEVEN Friendship Gifts for Women Friends, Best Friend Gift For Women, Birthday Gifts For Women Friendship, Friends, Female, Best Friend, Bestie, BFF - 16 Oz Coffee Glass","B0CW9PRMCJ","Kitchen","8361",,"14.98","192","3422","2890","59","0.71","14.98","4","22","20","19","14.98","2","8","5","6","119.84","10.17",,"14.98","1","1","2","2025-03-31"
"NEWELEVEN Bridal Shower Gifts - Engagement Gift For Bride To Be - Wedding Gifts, Bachelorette Gifts For Bride, Women, Her, Fiance, Wifey - 16 Oz Wine Glass","B0CWNTB4ZP","Kitchen","7495",,"17.99","15","836","3046","96","1.28","17.99","0","13","50","5","17.99","0","1","1","1","17.99","1.04",,"17.99","0","1","0","2025-03-31"
"NewEleven Retirement Gifts For Women 2025 - Happy Retirement Party Decorations - Coworker Leaving Gifts, Farewell Gift, Goodbye Gift For Coworkers, Friends - 16 Oz Wine Glass","B0CWNTN1JN","Kitchen","56433",,"19.98","1343","24883","19089","987","1.75","19.98","25","504","314","209","19.98","5","118","57","80","1715.38","8.11",,"19.98","3","48","21","2025-03-31"
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Aunt, New Aunts, Auntie, Sister - Aunts Birthday Gift, Auntie Announcement, Promoted To Auntie, Best Auntie Ever - 20 Oz Tumbler","B0CWTR4RFZ","Kitchen","5971",,"15.98","672","2517","1327","48","0.8","15.98","7","26","9","13","15.98","2","9","2","4","63.92","8.33",,"15.98","0","4","0","2025-03-31"
"NEWELEVEN Fathers Day Gift For Grandpa - Grandpa Birthday Gifts From Granddaughter, Grandson - Unique Birthday Present Ideas For Grandfather, New Grandpa, Promoted To Grandpa - 14 Oz Tumbler Navy","B0CXXCSPC2","Kitchen","1399",,"19.98","10","371","501","1","0.07","19.98","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-03-31"
"NewEleven Valentines Gifts For Dad, Men - Funny Birthday Gifts For Dad, Husband - Gifts For Father, New Dad, Bonus Dad, Husband, Uncle From Daughter, Son Stainless Steel Mug with Lid - 14 Oz Tumbler","B0CXXG46HR","Kitchen","9476",,"19.98","126","2212","3307","46","0.49","19.98","0","11","12","14","19.98","0","2","5","3","59.94","6.52",,"19.98","0","1","2","2025-03-31"
"NEWELEVEN 65th Birthday Gifts For Men Women - 1959 65th Birthday Decorations For Men Women - Gifts For Men Women Turning 65-65 Year Old Gifts For Men, Women, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0CXXGHSYH","Kitchen","4158",,"19.98","1","296","1551","13","0.31","19.98","0","0","7","2","19.98","0","0","1","0","0.0","0.0",,,"0","0","0","2025-03-31"
"NewEleven Gifts For Friends, Bestie – Work Bestie Presents For Women Friends - Appreciation Gifts For Coworkers, Unique Present Ideas For Coworker Leaving, Farewell Party – 16 Oz Coffee Glass","B0CXXJ751C","Kitchen","266657",,"16.98","15179","140851","69771","3907","1.47","16.98","235","2117","1025","1144","16.98","63","635","280","304","5935.82","7.78",,"16.98","24","185","64","2025-03-31"
"NewEleven 50th Birthday Gifts For Women - 1974 50th Birthday Decorations - Gifts For Women Turning 50-50 Year Old Gift For Woman - 20 Oz Tumbler","B0CXXM1YD1","Kitchen","23216",,"14.98","28","1748","6022","189","0.81","14.98","0","14","54","60","14.98","0","6","11","12","222.72","6.35",,"14.98","0","0","2","2025-03-31"
"NEWELEVEN 75th Birthday Gifts For Men Women - 1949 75th Birthday Decorations For Men Women - Gifts For Men Women Turning 75-75 Year Old Gifts For Men, Women, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0CXXN8G72","Kitchen","1338",,"29.98","15","419","572","10","0.75","29.98","0","4","4","1","29.98","0","1","0","1","29.98","10.0",,"29.98","0","1","0","2025-03-31"
"NewEleven for Him, Men - Fishing Gift for Man, Dad, for Fisherman, Dad - Birthday Gifts for Men, Father, Husband - Funny Fishing Trucker Hat","B0CY4G9VSR","Apparel","458149",,"19.98","16686","182327","148785","3279","0.72","19.98","133","1309","1094","894","19.98","43","384","297","170","3427.54","5.18",,"19.98","9","91","50","2025-03-31"
"NewEleven Father Day Gifts For Him, Men - Fishing Gifts For Men, Dad, Cup Gift For Fisherman, Father - Birthday Gift For Dad, Man, Husband - 20 Oz Tumbler","B0CY4HY9KC","Kitchen","50436",,"19.98","1078","18443","18813","459","0.91","19.98","14","170","156","199","19.98","4","74","68","49","1024.98","10.68",,"19.98","1","26","12","2025-03-31"
"NewEleven Fathers Day Gift For Him - Fishing Gifts For Men, Dad For Fisherman, Father - Birthday Present For Dad, Men, Husband - 20 Oz Tumbler","B0CY4MC1GJ","Kitchen","347211",,"19.98","18177","178435","92918","2871","0.83","19.98","166","1511","730","1207","19.98","82","641","300","312","6170.7","10.87",,"19.98","24","183","74","2025-03-31"
"NewEleven Fathers Day Gift For Men, Dad, Husband, Him - Aprons For Men With Pockets - Funny Gifts For Men, Dad, Husband, Him - Grill Cooking BBQ Kitchen Chef Apron","B0CY4VFW91","Apparel","13255",,"11.98","195","5268","4964","303","2.29","11.98","6","122","109","68","11.98","0","33","23","19","224.02","6.27",,"11.98","0","11","7","2025-03-31"
"NewEleven 30th Birthday Gifts For Women - 30s Birthday Decorations - 30 Year Old Gifts For Her, Woman, Sister, Mom, Daughter, Best Friend - In My Thirties Era Glass - 16 Oz Coffee Glass","B0CYPT8HM7","Kitchen","330919",,"16.98","13749","169916","94963","3200","0.97","16.98","142","1767","854","2104","16.98","92","1171","569","485","8216.45","15.16",,"16.98","24","305","105","2025-03-31"
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Woman, Sister, Mom, Daughter, Best Friend - In My Forties Era Glass - 16 Oz Coffee Glass","B0CYPWBV21","Kitchen","82098",,"15.98","3054","38940","25681","655","0.8","15.98","26","344","188","382","15.98","18","206","107","116","1713.2","17.71",,"15.98","7","68","26","2025-03-31"
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Sister, Mom, Daughter, Best Friend - In My Forties Era Wine Tumbler - 12 Oz Tumbler","B0CYS94K31","Kitchen","301539",,"17.98","15325","166803","78820","2569","0.85","17.98","163","1483","656","1534","17.98","89","894","387","498","9336.01","19.38",,"17.98","39","305","106","2025-03-31"
"NewEleven Bridal Shower Gifts - Wedding Gifts for Bride - Bride to Be, Bachelorette Gifts, Engagement Gifts for Women - Bride Gifts for Bride to Be, Fiancee, Wifey, Her - 10 Oz Candle","B0CYSCBGQ9","Home","664",,"17.98","1","74","314","3","0.45","17.98","0","0","2","3","17.98","0","0","2","2","35.96","66.67",,"17.98","0","0","2","2025-03-31"
"NewEleven Birthday Gifts for Women, Funny Present for Best Friend Women - My Last Nerve Candle - Unique Birthday Gifts for Woman, Her, Mom, BFF, Sister - 10 Oz Candle","B0CYSGX6DF","Home","3345",,"17.98","108","1127","1438","16","0.48","17.98","0","5","6","4","17.98","0","1","2","2","35.96","12.5",,"17.98","0","1","0","2025-03-31"
"NewEleven 50th Birthday Gifts for Men Women - 1975 50th Birthday Decorations - Gifts for Men Women Turning 50-50 Year Old Present for Man, Woman, Mom, Dad, Wife, Husband - 10 Oz Candle","B0CYSPFVG9","Home","3917",,"17.98","170","2031","1184","15","0.38","17.98","0","9","6","7","17.98","0","5","2","1","17.98","6.67",,"17.98","0","1","0","2025-03-31"
"NewEleven Bridal Shower Gifts - Wedding Gifts For Bride - Bachelorette Party, Engagement Gift For Women - Gift For Bride To Be, Fiancee, Wifey, Her - 16 Oz Coffee Glass","B0CYSTZG5R","Kitchen","64939",,"9.99","1609","29057","23452","474","0.73","9.99","12","249","153","277","9.99","7","149","90","85","828.15","17.93",,"9.99","1","47","27","2025-03-31"
"NewEleven for Men, Women - Funny Gag Gifts Ideas for Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts for Men Women – Trucker Hat","B0CZDP6TCN","Apparel","38739",,"9.98","2293","20210","11337","262","0.68","9.98","18","125","83","60","9.98","5","34","13","24","282.57","9.16",,"9.98","1","15","4","2025-03-31"
"NEWELEVEN 80th Birthday Gifts for Men Women - 1944 80th Birthday Decorations for Men Women - Gifts for Men Women Turning 80-80 Year Old Gifts for Men, Women - Retro Trucker Hat Black White","B0CZDPZ81T","Apparel","1445",,"29.99","0","444","541","25","1.73","29.99","0","4","10","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-03-31"
"NewEleven 30th Birthday Gifts Women Men - 1994 30th Birthday Decorations for Men Women - Gifts for Men Women Turning 30-30 Year Old Gifts for Men, Women, Mom, Dad, Wife, Husband - Retro Trucker Hat","B0CZDR729P","Apparel","926",,"29.99","0","12","166","7","0.76","29.99","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-03-31"
"NewEleven 70th Birthday Gifts for Men Women - 1954 70th Birthday Decorations for Men Women - Gifts for Men Women Turning 70-70 Year Old Gifts for Men, Women - Retro Trucker Hat Black White","B0CZDSJ39M","Apparel","1136",,"29.99","2","41","438","16","1.41","29.99","0","1","1","1",,"0","0","0","1","29.99","6.25",,"29.99","0","0","0","2025-03-31"
"NEWELEVEN 60th Birthday Gifts for Men Women - 1964 60th Birthday Decorations for Men Women - Turning 60-60 Year Old Gifts for Men, Women, Mom, Dad, Wife, Husband - Retro Trucker Hat Black White","B0CZDSYWNZ","Apparel","1071",,"12.99","4","207","562","10","0.93","12.99","0","1","2","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-03-31"
"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Book Themed Gift for Readers, Librarians, Bookaholics - Birthday Gift For Women, Her, Best Friend – 16 Oz Coffee Glass","B0CZDV6J3V","Kitchen","240201",,"13.98","10416","104515","78088","2697","1.12","13.98","122","1148","909","1263","13.98","58","557","422","276","4095.36","10.23",,"13.98","16","145","77","2025-03-31"
"NewEleven 65th Birthday Gifts for Men Women - 65 Year Old Gifts for Men, Women, Dad, Mom, Husband, Wife - Retro Trucker Hat, 1959 Black White","B0CZL938RN","Apparel","687",,"29.98","3","439","158","23","3.35","29.98","0","6","10","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-03-31"
"NewEleven 75th Birthday Gifts for Men Women - 1949 Retro Trucker Cap - Unisex Adults - Black","B0CZL9FZVB","Apparel","2519",,"4.99","5","344","1206","52","2.06","4.99","0","5","23","4","4.99","0","0","3","1","4.99","1.92",,"4.99","0","0","0","2025-03-31"
"NewEleven 90th Birthday Gifts for Men Women - 1934 90th Birthday Decorations for Men Women - Gifts for Men Women Turning 90-90 Year Old Gifts for Men, Women - Retro Trucker Hat Black White","B0CZLB14XY","Apparel","589",,"29.99","0","147","251","11","1.87","29.99","0","2","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-03-31"
"NewEleven Fathers Day Gift For Dad From Daughter Son Kids - Gift For Dad, Father, Step Father - Funny Birthday Gifts For Father - 20 Oz Tumbler","B0CZRZTBMT","Kitchen","56286",,"15.98","860","22765","21328","532","0.95","15.98","8","245","195","282","15.98","5","129","104","79","1252.82","14.85",,"15.98","2","42","25","2025-03-31"
"NewEleven Gifts For Nurse - Nursing Graduation Gift For Women Her - Caregiver Appreciation Gifts, Nursing Student, New Nurses, Nurse Practitioner, RN - 16 Oz Coffee Glass","B0D1GF81G8","Kitchen","46855",,"7.99","1360","20653","18314","668","1.43","7.99","17","317","261","346","7.99","6","178","129","77","791.01","11.53",,"7.99","1","47","23","2025-03-31"
"NEWELEVEN Valentines Gifts for Him, Men - Birthday Gifts for Men - Funny Gag Gifts Ideas for Dad, Grandpa, Husband, Uncle, Brother, Old Men Him for Dad from Daughter Son Kids – Trucker Hat","B0D1GG6SZ1","Apparel","11835",,"17.98","19","1257","4734","49","0.41","17.98","0","4","13","17","17.98","0","0","5","7","125.86","14.29",,"17.98","0","0","2","2025-03-31"
"Eleven's Retro Trucker Hat - Perfect Pregnancy Announcement Gift for New Dads, Gaming Enthusiasts - Husband, Boyfriend, Him","B0D1GG9MS2","Apparel","5958",,"17.98","6","228","1546","29","0.49","17.98","0","1","6","10","17.98","0","0","3","0","0.0","0.0",,,"0","0","0","2025-03-31"
"NewEleven 40th Birthday Gifts Women Men - 1985 40th Birthday Decorations For Men Women - Gifts For Men Women Turning 40-40 Year Old Gift For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0D1GH6WJ6","Kitchen","11862",,"14.98","374","5811","4013","114","0.96","14.98","6","55","35","50","14.98","3","21","19","12","179.76","10.53",,"14.98","2","5","5","2025-03-31"
"NewEleven Gifts For Teacher - Teacher Gifts For Women - Teachers Appreciation, Retirement, Graduation Presents - End Of Year Teachers Gift From Student - 16 Oz Coffee Glass","B0D1GHNG9D","Kitchen","47263",,"17.98","1116","20777","15843","412","0.87","14.98","9","218","131","173","14.98","3","99","48","35","624.7","8.5",,"14.98","2","22","5","2025-03-31"
"NewEleven Mothers Day Gifts For Girl Mom - Gift For A Mom Of Girls, Pregnant Moms, Expecting Moms, Mama, Mother To Be, Mommy To Be, First Time Mommy - 16 Oz Coffee Glass","B0D1K731RT","Kitchen","83653",,"17.98","3669","45461","21600","654","0.78","17.98","40","372","133","341","17.98","24","206","67","74","1335.0","11.31",,"17.98","6","53","11","2025-03-31"
"NewEleven Mothers Day Gifts For Godmother - Will You Be My Godmother From GodChild - Pregnancy Announcement Gifts For Godmom, Godparents - 16 Oz Coffee Glass","B0D2NSHWZK","Kitchen","79806",,"17.98","3490","42714","22976","877","1.1","17.98","35","524","229","481","17.98","18","284","128","71","1283.76","8.1",,"17.98","4","53","9","2025-03-31"
"NewEleven 21st Birthday Gifts For Women, Her - 2004 Birthday Decorations - 21 Year Old Gifts Ideas For Women, Her, Daughter, Sister, Best Friends - 16 Coffee Glass","B0D39T2MVK","Kitchen","15970",,"12.98","105","2139","6874","165","1.03","12.98","2","18","75","86","12.98","1","10","32","14","179.77","8.48",,"12.98","1","2","6","2025-03-31"
"NEWELEVEN Retirement Gift For Woman 2024 - Happy Retirement Gifts - 16 Oz Wine Glass","B0D3HMQK45","Kitchen","616",,"19.98","0","1","15","1","0.16","19.98","0","0","1","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-03-31"
"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Bookish Gift For Readers, Librarians, Bookaholics, Bookworms - Birthday Presents For Women, Her, Best Friend – 20 Oz Tumbler","B0D3HQMRR6","Kitchen","14161",,"15.98","240","5101","5218","152","1.07","15.98","4","51","55","65","15.98","1","21","25","9","123.84","5.92",,"15.98","0","4","3","2025-03-31"
"NEWELEVEN Gifts For Wife From Husband - Wifey Gifts - Wedding Anniversary Present For Wife, Her From Husband - Best Birthday Gifts For Wife, Women From Husband - 16 Oz Coffee Glass","B0D4QDCBRF","Kitchen","2262",,"9.99","10","220","727","24","1.06","9.99","0","0","9","8","9.99","0","0","5","2","19.98","8.33",,"9.99","0","0","2","2025-03-31"
"NewEleven Bridal Shower Gifts - Wedding & Bachelorette Gifts for Her - 20 Oz Tumbler","B0D4QG5X87","Kitchen","10520",,"15.98","117","3751","4133","61","0.58","15.98","1","24","23","28","15.98","1","12","9","3","47.94","4.92",,"15.98","0","1","2","2025-03-31"
"NEWELEVEN In My Engaged Era Tumbler - Engagement Gifts For Women, Her - Engagement Gift For Bride, Bride To Be, Fiancee - Gift for Future Mrs - Bridal Shower Gifts - Wedding Gifts- 12 Oz Tumbler","B0D4QKXVTN","Kitchen","1617",,"9.99","0","42","184","10","0.62","9.99","0","1","0","4","9.99","0","1","0","1","9.99","10.0",,"9.99","0","0","0","2025-03-31"
"NewEleven Witchy Gifts for Women, Witch Gifts, Witch Stuff, Witch Accessories - Birthday Halloween Presents for Women Witches Wiccan Her Friend Sister Daughter Female - 16 Oz Coffee Glass","B0D5YGB4KV","Kitchen","10790",,"15.99","113","1469","4131","91","0.84","15.99","1","8","39","36","15.99","1","4","16","2","28.73","2.2",,"12.74","0","1","1","2025-03-31"
"NewEleven 50th Birthday Gifts For Women, 50th Birthday Decorations, 50 Years Old Gifts For Her, Sister, Mom, Bestie, 1975 Birthday Gift For Women, Fifties Wine Tumbler - 12 Oz Tumbler","B0D5YHG24C","Kitchen","20096",,"17.98","281","5942","9049","161","0.8","17.98","5","46","72","75","17.98","2","22","33","25","464.81","15.53",,"17.98","1","6","11","2025-03-31"
"NewEleven Thank You Gifts for Women Men - Teachers Appreciation Gifts, Employee Appreciation Gift for Coworkers Boss Mentor Teacher Nurse Retirement Birthday, Motivational Gift - Ceramic Ornament","B0D5ZVC8SM","Home","8058",,"8.99","387","3685","2085","46","0.57","4.99","3","24","8","15","5.64","0","11","3","5","56.16","10.87",,"5.64","0","4","1","2025-03-31"
"NewEleven House Warming Gifts, New Home Ornament 2025, Dream Home Presents Ideas for Couple - Welcome Home Gifts, Housewarming Gift New Home, Best Housewarming Gift 2024 - Ceramic Ornament","B0D6144Q48","Home","75515",,"7.99","4292","43999","20190","691","0.92","7.99","41","398","203","308","7.99","18","177","86","91","642.02","13.17",,"4.99","7","52","25","2025-03-31"
"NewEleven Gifts New Home - Best Housewarming Gifts 2025, Housewarming Gift - Presents for Homeowners, First House Gift - New Home Candle","B0D6GGZ5TL","Home","68469",,"19.98","2700","33681","19980","622","0.91","19.98","38","329","172","241","19.98","19","139","60","52","1026.92","8.36",,"19.98","3","36","12","2025-03-31"
"NewEleven Canvas Book Tote Bag Gifts For Readers, Novel Lovers Gift, Bookish Gifts - Gift For Book Lovers Readers Nerds Bookworm Librarian Women - Bookish Items, Reading Accessories","B0D6NQ8KL6","Shoes","108468",,"17.98","2372","41607","40414","658","0.61","17.98","12","263","260","291","17.98","4","120","115","62","1100.45","9.42",,"17.98","2","33","20","2025-03-31"
"NewEleven Valentines Gifts for 50th Wedding Anniversary, Golden for Couple, for Parents, Grandparents - 50th Anniversary Decorations, Couples Christmas Ornaments - Acrylic Ornament","B0D72LVLCF","Home","77",,"7.99","0","15","31","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-03-31"
"NewEleven Teacher Appreciation Gifts - Difference Maker Gift for Friend, Co-Worker, Boss - Motivational, Graduation Gifts for Women - Goodbye Gift for Coworkers - Scented Candle","B0D72QM578","Home","7877",,"19.98","196","3023","2881","163","2.07","19.98","6","74","52","55","19.98","2","29","18","21","395.56","12.88",,"19.98","1","9","9","2025-03-31"
"NewEleven Pregnancy Announcement for Husband Wife Family, Gender Reveal Gifts, Pregnancy Gifts for Expecting Mom, for New Mom, New Dad, New Parents - Ornament","B0D72Z4996","Home","154408",,"14.98","3669","49021","40216","347","0.22","14.98","7","105","81","104","14.98","1","31","22","16","247.67","4.61",,"14.98","0","4","4","2025-03-31"
"NewEleven Thank You Gifts Difference Maker - Christmas, Birthday Gifts for Women, Men - Teacher Appreciation Gift, Graduation Gift, Retirement Present for Woman, Ceramic Ornament","B0D739JLH2","Home","8813",,"6.99","323","3858","2352","59","0.67","6.99","2","32","16","26","6.99","1","13","6","7","104.84","11.86",,"6.99","1","3","1","2025-03-31"
"NewEleven 30th Birthday Gifts For Women - 30s Birthday Decorations For Women - 30 Year Old Gifts For Her, Woman, Sister, Mom, Daughter, Best Friend - In My Thirties Era Wine Tumbler - 12 Oz Tumbler","B0D79751XN","Kitchen","14360",,"16.98","135","4906","6730","152","1.06","9.99","0","49","76","75","9.99","0","23","40","32","430.54","21.05",,"9.99","0","10","18","2025-03-31"
