Reporting Range=["Quarterly"],Select year=["2023"],Select quarter=["3"],Brand=["NEWELEVEN"]
"ASIN Title",ASIN,Category,"Impressions: Impressions","Impressions: Rating (Median)","Impressions: Price (Median)","Impressions: Same Day Shipping Speed","Impressions: 1D Shipping Speed","Impressions: 2D Shipping Speed","Clicks: Clicks","Clicks: Click Rate (CTR)","Clicks: Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Cart Adds","Cart Adds: Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Purchases","Purchases: Search Traffic Sales","Purchases: Conversion Rate %","Purchases: Rating (Median)","Purchases: Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"NewEleven 30th Birthday Gifts For Her Women - 1993 30th Birthday Decorations For Women - 30 Year Old Gifts Idea For Women, Friends, Sister - 16 Oz Coffee Glass","B0C23Z96SX","Kitchen","13206",,"16.98","451","6344","5089","73","0.55","16.98","3","37","29","17","16.98","0","6","9","6","101.88","8.22",,"16.98","0","2","2","2023-09-30"
"NewEleven Cow Gifts For Women - Cow Gifts, Cow Stuff For Cow Lovers - Cute Funny Birthday Gifts For Women, Best Friend, Sister, Daughter, Coworker - 16 Oz Coffee Glass","B0C242DYT4","Kitchen","27697",,"19.98","564","9856","10676","371","1.34","19.98","10","134","115","135","19.98","4","50","37","25","496.5","6.74",,"19.98","0","14","9","2023-09-30"
"NewEleven 50th Birthday Gifts for Men Women - Vintage 1973 50th Birthday Decorations for Men Women - 50 Year Old Gifts for Men, Women, Mom, Dad, Wife, Husband - Retro Trucker Hat (Black)","B0C2C4J7Y1","Apparel","81412",,"14.98","56","1450","5972","811","1.0","14.98","1","12","53","216","14.98","1","2","17","101","2279.94","12.45",,"14.98","1","2","8","2023-09-30"
"NewEleven 50th Birthday Gifts for Men Women - Vintage 1973 50th Birthday Decorations for Men Women - 50 Year Old Gifts for Men, Women, Mom, Dad, Wife, Husband - Retro Trucker Hat (Black White)","B0C2CJWLWT","Apparel","90879",,"21.98","27","125","1764","986","1.08","21.98","0","1","29","315","21.98","0","0","11","107","2483.72","10.85",,"21.98","0","0","7","2023-09-30"
"Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gifts For Coworkers, Colleagues, Boss, Work Bestie, Women, Friends - 16 Oz Coffee Glass","B0C2TBXN53","Kitchen","62902",,"16.98","1559","25764","21969","822","1.31","16.98","16","346","296","168","16.98","2","80","55","44","844.02","5.35",,"16.98","2","24","11","2023-09-30"
"NewEleven Retirement Gifts For Women 2023 For Coworker, Friends, Tearcher, Nurse, Work Bestie - Divorce Gifts For Women - Farewell Gifts, Coworker Gifts, Divorce Gifts - 16 Oz Coffee Glass","B0C2TJY1XL","Kitchen","41641",,"14.98","90","7252","21488","505","1.21","14.98","1","70","280","149","14.98","1","22","82","43","676.14","8.51",,"14.98","1","9","22","2023-09-30"
"Retirement Gifts For Men Women 2023 - Retired Gifts For Men, Women - Retirement Party Decorations - Fun Retirement Gifts For Women, Men, Retired People, Coworkers, Friends - 20 Oz Tumbler","B0C3CW184G","Kitchen","19865",,"19.98","522","7327","7799","197","0.99","19.98","3","76","69","44","19.98","1","20","12","19","364.62","9.64",,"19.98","0","7","7","2023-09-30"
"Birthday Gifts For Women - Best Friend Giftss for Women – Female Friendship Gifts, Sisters Gifts From Sister - Funny Bday Presents Unique Gifts For Her, BFF, Bestie, Soul Sister - 20 Oz Tumbler","B0C3CWNMC4","Kitchen","11979",,"19.98","445","3898","3683","73","0.61","19.98","2","30","14","10","19.98","0","3","1","5","96.9","6.85",,"19.98","0","2","0","2023-09-30"
"Birthday Gifts For Women - Best Friend Giftss for Women – Female Friendship Gifts, Sisters Gifts From Sister - Funny Bday Presents Unique Gifts For Her, BFF, Bestie, Soul Sister - 20 Oz Tumbler","B0C3CYSR24","Kitchen","7846",,"19.98","273","3415","2548","45","0.57","19.98","1","18","16","10","16.98","0","4","5","0","0.0","0.0",,,"0","0","0","2023-09-30"
"Birthday Gifts For Women - Best Friend Giftss for Women – Female Friendship Gifts, Sisters Gifts From Sister - Funny Bday Presents Unique Gifts For Her, BFF, Bestie, Soul Sister - 20 Oz Tumbler","B0C3D324P3","Kitchen","10680",,"19.98","198","2982","5338","102","0.96","19.98","2","30","45","17","19.98","0","5","8","5","96.9","4.9",,"19.98","0","2","3","2023-09-30"
"NewEleven Gifts For Dad From Daughter, Son, Kids - Birthday Gift For Dad, Husband, Men - Best Present Idea For Father, Husband, Bonus Dad From Daughter, Son, Wife - Black Trucker Hat","B0C5C9RV2V","Shoes","67077",,"16.98","57","967","2568","262","0.39","16.98","1","1","8","28","16.98","0","1","0","10","167.8","3.82",,"16.98","0","0","0","2023-09-30"
"NewEleven Gifts for Dad from Daughter, Son, Kids - Fathers Day Giftss for Dad, Grandpa, New Dad, Papa, Husband (Papaw)","B0C5C9VHMK","Apparel","22789",,"16.98","6","231","970","193","0.85","16.98","0","1","3","36","16.98","0","0","2","12","201.76","6.22",,"16.98","0","0","1","2023-09-30"
"NewEleven New Dad Gifts For Men - First Time Dad Gifts For Dad, Husband From Baby Boy, Baby Girl, Wife - Best Gifts For New Dad, First Time Dad, Expectant Dad, Dad To Be - Black Trucker Hat","B0C5CCB86Q","Shoes","15255",,"16.98","1","35","382","78","0.51","16.98","0","0","1","1","16.98","0","0","0","0","0.0","0.0",,,"0","0","0","2023-09-30"
"NewEleven Gifts for Dad from Daughter, Son, Kids - Fathers Day Giftss for Dad, Grandpa, New Dad, Papa, Husband (Uncle)","B0C5CDG435","Toys","10536",,"16.98","20","209","430","143","1.36","16.98","1","1","5","28","16.98","0","0","1","14","269.68","9.79",,"16.98","0","0","0","2023-09-30"
"NewEleven Gifts For Dad - Dad Birthday Gift - Birthday Gifts For Dad, Husband, Father In Law, Grandpa - Papa Gifts For Dad, New Grandpa, Grandparents - Black Trucker Hat","B0C5CF12F1","Shoes","4203",,"16.98","0","15","134","34","0.81","16.98","0","0","1","4","16.98","0","0","0","0","0.0","0.0",,,"0","0","0","2023-09-30"
"NewEleven Congratulations Gifts For Women - 2023 Graduation Gifts For Her, Farewell Gifts, Going Away Gifts, Moving Away Gifts For Friends - New Beginnings Gifts For Women, Her - 16 Oz Coffee Glass","B0C5J3BKGW","Kitchen","162289",,"16.98","4254","61129","40151","1235","0.76","16.98","31","418","288","404","16.98","12","114","74","131","2439.2","10.61",,"16.98","5","37","25","2023-09-30"
"NewEleven 30th Birthday Gifts For Men Women - Vintage 1993 30th Birthday Decorations For Men Women - 30 Year Old Gifts for Men, Women, Friends, Sister, Brother - 20 Oz Beer Can Glass","B0C5J67SPG","Kitchen","54790",,"16.98","1174","12718","22541","264","0.48","16.98","4","67","121","89","16.98","2","21","41","28","513.36","10.61",,"16.98","0","8","12","2023-09-30"
"NewEleven 50th Birthday Gifts For Men Women - Vintage 1973 50th Birthday Decorations For Men Women - 50 Year Old Gifts for Men, Women, Mom, Dad, Wife, Husband - 20 Oz Beer Can Glass","B0C5J7B5C5","Kitchen","73462",,"16.98","1663","23201","29191","471","0.64","16.98","16","136","191","133","16.98","5","45","52","33","569.28","7.01",,"16.98","2","10","15","2023-09-30"
"NewEleven 40th Birthday Gifts For Men Women - Vintage 1983 40th Birthday Decorations For Men Women - 40 Year Old Gifts for Men, Women, Mom, Dad, Wife, Husband - 20 Oz Beer Can Glass","B0C5J95LN2","Kitchen","157166",,"16.98","3069","36912","46765","1055","0.67","16.98","27","226","340","338","16.98","8","81","108","91","1515.12","8.63",,"16.98","3","25","29","2023-09-30"
"Retirement Gifts For Men Women 2023 - Retired Gifts For Men, Women - Retirement Party Decorations - Fun Retirement Gifts For Women, Men, Retired People, Coworkers, Friends - 20 Oz Tumbler","B0C5JDHHTK","Kitchen","2322",,"18.98","23","537","1025","30","1.29","18.98","0","4","17","9","18.98","0","2","4","2","37.96","6.67",,"18.98","0","0","2","2023-09-30"
"Gifts for Dad, Mom from Son - Fathers Day Gift for Dad, Men, Husband, Step Dad - Mom Gifts, Dad Gifts from Son - Best Birthday Gifts for Dad, Mom, Father, Mother from Son - Cedar Candle 8 Oz","B0C5XNHX5K","Home","2418",,"16.98","198","1204","565","10","0.41","16.98","1","6","1","3","16.98","0","3","0","2","33.96","20.0",,"16.98","0","2","0","2023-09-30"
"Gifts For Dad, Mom From Daughter - Fathers Day Gift For Dad, Men, Husband, Step Dad - Mom Gifts, Dad Gifts From Daughter - Birthday Gifts For Dad, Mom, Father, Mother From Daughter - Cedar Candle 8 Oz","B0C5XPM2YZ","Home","59952",,"16.98","3820","28477","14317","512","0.85","16.98","31","243","96","129","16.98","13","71","21","43","730.14","8.4",,"16.98","5","23","7","2023-09-30"
"NewEleven 40th Birthday Gifts for Men Women - Vintage 1983 50th Birthday Decorations Men Women - Retro Trucker Hat (1983 Black White)","B0C6DJ732K","Apparel","58120",,"19.98","25","331","1319","740","1.27","19.98","0","3","17","181","19.98","0","1","4","60","1977.9","8.11",,"19.98","0","0","0","2023-09-30"
"NewEleven 30th Birthday Gifts for Men Women - Vintage 1993 30th Birthday Decorations Men Women - Retro Trucker Hat (1993 Black)","B0C6DJDMBT","Apparel","14971",,"12.98","34","394","682","105","0.7","12.98","0","2","5","26","12.98","0","0","1","10","138.78","9.52",,"12.98","0","0","1","2023-09-30"
"NewEleven 60th Birthday Gifts for Men Women - Vintage 1963 50th Birthday Decorations Men Women - Retro Trucker Hat (1963 Black White)","B0C6DJWKT4","Toys","30099",,"16.98","1","11","145","120","0.4","16.98","0","0","2","6","14.98","0","0","0","1","14.98","0.83",,"14.98","0","0","0","2023-09-30"
"NewEleven 30th Birthday Gifts for Men Women - Vintage 1993 50th Birthday Decorations Men Women - Retro Trucker Hat (1993 Black White)","B0C6DK13B7","Apparel","10719",,"16.98","7","100","203","86","0.8","16.98","0","1","0","14","16.98","0","0","0","5","66.9","5.81",,"12.98","0","0","0","2023-09-30"
"NewEleven 50th Birthday Gifts for Men Women - Vintage 1973 50th Birthday Decorations Men Women - Retro Trucker Cap (1963 Black)","B0C6DKJ9HP","Toys","1152",,"14.98","0","1","6","16","1.39","14.98","0","0","0","2","14.98","0","0","0","0","0.0","0.0",,,"0","0","0","2023-09-30"
"NewEleven 40th Birthday Gifts for Men Women - Vintage 1983 50th Birthday Decorations Men Women - Retro Trucker Hat (1983 Black)","B0C6DL59L9","Apparel","48801",,"19.98","95","603","2436","536","1.1","19.98","2","3","33","111","19.98","1","2","9","45","1490.46","8.4",,"19.98","0","0","5","2023-09-30"
"NewEleven Gifts For Mom From Daughter, Son, Kids - Birthday Gifts For Mom - Mom Gifts - Best Birthday Gifts Ideas For Mom, New Mom, Mom To Be - 16 Oz Coffee Glass","B0C9BZRC4K","Kitchen","417424",,"17.98","5352","117183","175718","3967","0.95","17.98","61","1170","1640","1645","17.98","23","518","667","414","8254.32","10.44",,"17.98","10","165","156","2023-09-30"
"NewEleven Teacher Gifts For Women - Teacher Appreciation Gifts, Thank You Teacher Gifts, Teacher Retirement Gifts - End Of Year Teacher Gifts From Student - 16 Oz Coffee Glass","B0C9BZS6M8","Kitchen","65745",,"16.98","2670","34150","20441","391","0.59","16.98","20","194","131","122","16.98","8","65","41","29","509.4","7.42",,"16.98","4","16","7","2023-09-30"
"NewEleven 30th Birthday Gifts For Her - 1993 30th Birthday Decorations For Women, Her","B0C9BZT9D8","Kitchen","31500",,"16.98","509","12467","15721","159","0.5","16.98","4","57","80","63","16.98","0","28","26","17","288.66","10.69",,"16.98","0","9","7","2023-09-30"
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job Gifts, Goodbye Gifts, Good Luck Gifts For Coworkers, Friends, Boss, Men, Women - 16 Oz Coffee Glass","B0C9C2TTSR","Kitchen","52041",,"16.98","761","17736","23567","484","0.93","16.98","12","144","213","166","16.98","4","60","72","61","1039.78","12.6",,"16.98","2","27","23","2023-09-30"
"Birthday Gifts For Women - Best Friend Birthday Gifts – Friendship Gifts, Bestie Gifts Bff Gifts - Funny Gifts For Friends Female, Bestie, Bff, Soul Sister - 16 Oz Coffee Glass","B0C9C3GQQ7","Kitchen","140201",,"16.98","1874","41769","59876","818","0.58","16.98","15","238","309","252","16.98","5","84","87","63","1396.36","7.7",,"16.98","1","27","18","2023-09-30"
"NewEleven Sister Gifts From Sister - Birthday Gifts For Sister, Sister Birthday Gifts – Birthday Gift Ideas For Sister From Brother, Sister, Siblings - 16 Oz Coffee Glass","B0C9C5VX7S","Kitchen","322641",,"17.98","5395","100657","121478","2564","0.79","17.98","59","759","984","914","17.98","23","281","368","236","5064.32","9.2",,"17.98","5","82","95","2023-09-30"
"NewEleven Teacher Gifts For Women - Teacher Appreciation Gifts, Thank You Teacher Gifts, Teacher Retirement Gifts - End Of Year Teacher Gifts From Student - 16 Oz Coffee Glass","B0C9C5ZFTG","Kitchen","52149",,"16.98","1614","24429","18328","461","0.88","16.98","14","218","155","161","16.98","3","86","51","22","407.52","4.77",,"16.98","0","15","3","2023-09-30"
"NewEleven Bridal Shower Gifts - Wedding Gifts For Bride - Bride Gifts For Bride To Be - Engagement Gifts, Bachelorette Gifts For Women, Her, Fiancee, Wifey - 16 Oz Coffee Glass","B0C9C65GXR","Kitchen","119265",,"15.98","1824","43246","39016","947","0.79","15.98","16","354","336","372","15.98","5","137","126","111","1811.74","11.72",,"15.98","1","49","35","2023-09-30"
"NewEleven Aunt Gifts - Gifts For Aunt From Niece, Nephew - Birthday Gifts For Aunt, New Aunt, Auntie, Sister - Best Gifts For Sister, Aunt Announcement, Promoted To Aunt - 20 Oz Tumbler","B0C9D2PHMH","Kitchen","311322",,"19.98","4014","62352","86323","2722","0.87","19.98","35","578","822","1250","19.98","15","257","385","347","7312.56","12.75",,"19.98","3","95","107","2023-09-30"
"NewEleven Glass Coffee Cups With Bamboo Lids And Straw - Floral Color Changing Cups - Iced Coffee Cup - Can Shaped Glass with Color Changing Flower Design","B0CBJQHG8B","Kitchen","5",,"19.98","0","1","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"NewEleven Coworker Gifts For Women – Funny Birthday Gifts For Coworker, Friends, Work Bestie – Thoughtful Gifts, Appreciation Gifts For Coworker, Employee, Friends – 16 Oz Coffee Glass","B0CBJQZCFY","Kitchen","61301",,"16.98","2989","32351","18964","857","1.4","16.98","43","462","265","236","16.98","13","133","73","47","892.02","5.48",,"16.98","3","32","10","2023-09-30"
"NewEleven Nurse Gifts For Women - Nurse Accessories For Work, Nursing Student, Nurse Practitioner, Registered Nurse – Graduation Gifts, Nurse Appreciation Week - 16 Oz Coffee Glass","B0CBJR253J","Kitchen","59213",,"16.98","1929","27318","22879","502","0.85","16.98","18","233","184","218","16.98","8","95","87","41","798.06","8.17",,"16.98","1","22","14","2023-09-30"
"NewEleven Gifts For Mom From Daughter, Son, Kids - Birthday Gifts For Mom, Wife - Mom Gifts – Cool Mom Birthday Presents From Daughter, Son, Husband - 16 Oz Coffee Glass","B0CBJSYJJS","Kitchen","44910",,"16.98","1089","22236","17599","400","0.89","16.98","9","197","145","131","16.98","3","68","48","27","452.46","6.75",,"16.98","3","18","5","2023-09-30"
"NewEleven Birthday Gifts For Daughter From Mom, Dad, Godmother, Mother – Unique Gift Ideas For Grown Daughter, Daughter In Law, Bonus Daughter - 16 Oz Coffee Glass","B0CC5BG2JQ","Kitchen","18180",,"16.98","415","7841","7424","256","1.41","16.98","8","97","104","36","16.98","1","13","15","10","203.76","3.91",,"16.98","0","3","5","2023-09-30"
"Sister Gifts From Sister, Brother - Birthday Gifts For Sister - Best Funny Unique Bday Presents For Big Sister, Little Sister, Sister In Law, Sibling, Best Friend, Bestie, Women - 16 Oz Coffee Glass","B0CCDLVFL5","Kitchen","1",,"16.98","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Book Lovers Gifts For Women - Book Accessories, Bookish Gifts for Readers, Librarian, Bookaholic, Bookworm - Birthday Gifts For Women, Best Friend, Sister, Coworkers, Her – 16 Oz Coffee Glass","B0CCDLWRTD","Kitchen","1",,"16.98","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gifts For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler (Navy)","B0CDLPSMGF","Kitchen","20530",,"19.98","426","7152","9125","204","0.99","19.98","5","59","93","34","19.98","0","11","17","12","239.76","5.88",,"19.98","0","4","6","2023-09-30"
"NewEleven Birthday Gifts For Women, Men - Inspirational Gifts, Thank You Gifts, Appreciation Gifts, Congratulation Gifts For Women, Men, Friend, Nurse, Teacher, Boss, Coworker – 12 Oz Tumbler","B0CDLQFJK6","Kitchen","21265",,"19.98","1168","11188","6766","117","0.55","19.98","7","63","30","19","19.98","2","11","3","6","119.88","5.13",,"19.98","0","2","2","2023-09-30"
"NewEleven Birthday Gifts For Men Women – Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him 40th 50th 60th 70th 80th From Daughter, Son, Friends – 20 Oz Tumbler","B0CDLQGPKC","Kitchen","171661",,"19.98","3206","63307","60163","690","0.4","19.98","10","256","248","176","19.98","2","61","65","53","1074.94","7.68",,"19.98","1","24","12","2023-09-30"
"NewEleven Birthday Gifts For Men Women – Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him 40th 50th 60th 70th 80th From Daughter, Son, Friends – 20 Oz Tumbler","B0CDLQQR6L","Kitchen","155158",,"19.98","2988","61268","61936","848","0.55","19.98","17","307","350","235","19.98","6","78","109","103","2131.92","12.15",,"19.98","4","31","50","2023-09-30"
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job Gifts, Goodbye Gifts, Good Luck Gifts For Coworkers, Friends, Boss, Men, Women - 20 Oz Tumbler (Navy)","B0CDLSGXDY","Kitchen","12504",,"21.98","393","4908","5428","215","1.72","21.98","6","77","99","22","21.98","0","13","7","6","131.88","2.79",,"21.98","0","4","2","2023-09-30"
"NewEleven Boss Gifts For Men – Worlds Best Bosses Day Gifts – Cool Birthday Gifts, Farewell Gifts, Thank You Gifts For Boss, Manager, Leader, Men, Male, Chaos Coordinator - 20 Oz Tumbler","B0CFQ2N5DF","Kitchen","3",,"19.98","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2023-09-30"
"Coworker Gifts For Women – Chaos Coordinator Gifts For Women, Boss, Manager, Coworker, Best Friend - Thank you, Appreciation, Inspirational Gifts For Teacher, Nurse, Social Worker – 20 Oz Tumbler","B0CFQ4CDD5","Kitchen","44156",,"19.98","713","10981","21218","443","1.0","19.98","7","99","219","113","19.98","1","26","62","25","777.22","5.64",,"19.98","1","5","12","2023-09-30"
"Boss Lady Gifts For Women – Bosses Day Gifts For Boss Lady – Cool Birthday Gifts, Farewell Gifts, Thank You Gifts For Boss, Manager, Leader, Coworker, Women, Chaos Coordinator - 20 Oz Tumbler","B0CFQ5LVGV","Kitchen","4800",,"19.98","57","707","2210","82","1.71","19.98","1","12","31","9","19.98","0","1","4","2","39.96","2.44",,"19.98","0","1","0","2023-09-30"
"Gifts For Dad From Daughter, Son, Kids - Christmas Gifts For Dad, Husband - Unique Birthday Present Ideas For Dad, Father, Husband, New Dad, Bonus Dad From Daughter, Son, Wife - 20 Oz Tumbler","B0CG8N67SJ","Kitchen","90305",,"19.98","933","19053","40819","1046","1.16","19.98","13","200","483","259","19.98","5","69","105","71","1482.58","6.79",,"19.98","2","24","30","2023-09-30"
"Gifts For Mom From Daughter, Son, Kids - Christmas Gifts For Mom, Wife - Unique Birthday Present Ideas For Mom, Mother, Wife, New Mom, Mother From Daughter, Son, Husband - 20 Oz Tumbler","B0CG8NHNWF","Kitchen","78293",,"19.98","1012","17459","38588","742","0.95","19.98","12","164","374","201","19.98","4","52","105","43","879.12","5.8",,"19.98","0","17","19","2023-09-30"
